match_id,started_at,demo_url
1-3d07d0e9-436a-4466-b2a3-c66564bec8c0,1535611424,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/bf359342-3575-470f-8712-1a003c2bef68/bf359342-3575-470f-8712-1a003c2bef68.dem.gz
1-cc1d6a3e-ba37-43b7-84a0-ef6a120082a3,1535609554,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/44b8f28f-8987-4882-a5e1-6280e7a6ed8d/44b8f28f-8987-4882-a5e1-6280e7a6ed8d.dem.gz
1-d38f7f1f-aa99-4119-a1ab-3f565df28b88,1535608522,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/3a2e076b-f873-487c-828e-c635389546ae/3a2e076b-f873-487c-828e-c635389546ae.dem.gz
1-9d02ab48-25a7-4583-afcb-de5c74335f89,1535605851,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/19671c0b-8603-4275-92c5-34a6f33471ec/19671c0b-8603-4275-92c5-34a6f33471ec.dem.gz
1-11a5642c-8bbd-4c0b-8098-23cfdf4a711f,1535604085,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/b358af04-f46d-4002-a9c6-e90aa6352402/b358af04-f46d-4002-a9c6-e90aa6352402.dem.gz
1-cefddbc9-7dcc-4a31-aa58-27c71026758e,1535602331,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/3225d089-5668-44a8-81a4-a8802dcc8df5/3225d089-5668-44a8-81a4-a8802dcc8df5.dem.gz
1-5fbb74ee-b198-491e-99b6-ce05858bea62,1535598965,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/edb20bac-f813-4651-92fd-51ca0f99e331/edb20bac-f813-4651-92fd-51ca0f99e331.dem.gz
1-d3ea4a66-8485-4166-b10a-fb226aff55e2,1535596197,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/fb5b6aa9-d3df-4abd-8fec-6d3751c3988b/fb5b6aa9-d3df-4abd-8fec-6d3751c3988b.dem.gz
1-5209fba7-08fa-43c4-a2e2-6b05fbe3eb23,1535592358,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/30e25dc5-dcb5-489b-ba23-f3ee1aec4dd5/30e25dc5-dcb5-489b-ba23-f3ee1aec4dd5.dem.gz
1-2511fbdc-8bf3-4bad-972b-4e8b8d1d631d,1535589112,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/9f86bd3f-d8c2-4352-b6df-7609e90c5c56/9f86bd3f-d8c2-4352-b6df-7609e90c5c56.dem.gz
1-44cb2743-26d8-4a17-8128-220a5e1d3d76,1535536824,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/4606c241-f76d-404e-a6f2-d2b8eb3e34f8/4606c241-f76d-404e-a6f2-d2b8eb3e34f8.dem.gz
1-35356348-2b42-49b2-8f98-8847b70ddaa4,1535534187,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/504c7431-ab5c-4687-a645-2c476d31e022/504c7431-ab5c-4687-a645-2c476d31e022.dem.gz
1-8bcd852f-146e-451f-9299-bee3f485cb60,1535531646,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/ba6d993a-1e00-4e33-9079-32e379bc386d/ba6d993a-1e00-4e33-9079-32e379bc386d.dem.gz
1-b3e0de6c-6586-4b65-8a1d-215d87e08139,1535527687,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/73d538cc-5ce8-42aa-9d62-5b2eaf8edb4d/73d538cc-5ce8-42aa-9d62-5b2eaf8edb4d.dem.gz
1-8aea5ebf-5a81-4738-9b09-c40f1bb81a1e,1535525750,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/9ec0861c-43ec-423a-8e11-74b587cbcb92/9ec0861c-43ec-423a-8e11-74b587cbcb92.dem.gz
1-301e2630-7171-492e-b4ff-f2b4218bed20,1535524164,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/b49b0a42-1da7-4353-9d8f-7a27404869a2/b49b0a42-1da7-4353-9d8f-7a27404869a2.dem.gz
